nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,distance,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN
dijual rumah baru pondok indah,4,4,400,15000000000,50000000,"kartika pondok indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-pondok-indah-oleh-tabah-pranatio-18916493,10 - 20 M,30 Juta- Max,-6.268569999999953,106.78056000000004,,408,0.11007127902563241,0.09835097232917711,0.05668230820027187,0.07099400417490553,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694
Kebayoran Baru Hang Lekir Sangat Dekat Dengan Sudirman Senayan City,4,4,327,15000000000,58139535,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kebayoran-baru-hang-lekir-sangat-dekat-dengan-sudirman-senayan-city-oleh-nizar-luthfi-18345031,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,,409,0.07599127902556013,0.06427097232910484,0.024290293467081447,0.071114004174885,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637381,0.10740393866964038,0.03993754727300747
House For Sale in Kemang Harga dibawah NJOP !,5,7,400,15000000000,20604396,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-house-for-sale-in-kemang-harga-dibawah-njop-oleh-ahmad-sauqi-18887396,10 - 20 M,15 - 25 Juta,-6.255639999999971,106.81218000000008,,410,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
Rumah MEWAH Murah Dekat PONDOK INDAH di Radio Dalam Kebayoran Jakarta Selatan,5,6,625,15000000000,25817556,"Radio Dalam, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-murah-dekat-pondok-indah-di-radio-dalam-kebayoran-jakarta-selatan-oleh-bagus-aria-dewa-danta-18566861,10 - 20 M,25 - 30 Juta,-6.26219999999995,106.78764000000008,,411,0.0966212790255847,0.08490097232912941,0.04323230820022417,0.07028400417486402,0.02026073203190748,0.03616349659789364,0.031271529877336945,0.06285334168396517,0.1065739386696194,0.04076754727302845
Rumah Mewah Di Area Elit Pondok Indah Posisi Hook,5,5,400,15000000000,49342105,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-area-elit-pondok-indah-posisi-hook-oleh-yoni-topan-18087525,10 - 20 M,30 Juta- Max,-6.268569999999953,106.78056000000004,,412,0.11007127902563241,0.09835097232917711,0.05668230820027187,0.07099400417490553,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694
Jl. Pondok Indah,5,5,450,15000000000,50335570,"Jl. Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jl-pondok-indah-oleh-lisa-16275286,10 - 20 M,30 Juta- Max,-6.2546080824118855,106.75715596106069,,413,0.1195134003769116,0.10779309368045631,0.06612442955155107,0.10835996070232046,0.028027972120114875,0.07423945312535007,0.054163651228663845,0.08720784328380926,0.14464989519707583,0.00573112240832252
Rumah Mewah,6,8,700,15000000000,13181019,"Ragunan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-oleh-nelly-a-worotitjan-17880074,10 - 20 M,10 - 15 Juta,-6.300869999999975,106.82124000000003,,414,0.10169127902565922,0.08997097232920392,0.048809706532914277,0.018089975726626406,0.09253073203188222,0.0361065034020811,0.07593817443851236,0.06792334168403968,0.03430393866964465,0.11303754727300319
Dijual Rumah Hang Lekir VIII,3,3,280,14500000000,56201550,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-hang-lekir-viii-oleh-taufan-putra-18922270,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,,415,0.07599127902556013,0.06427097232910484,0.024290293467081447,0.071114004174885,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637381,0.10740393866964038,0.03993754727300747
Rumah Jl. bango margasatwa Lt. 1425 m/lb. 500 m2,4,4,500,14500000000,10175439,"bango, Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-jl-bango-margasatwa-lt-1425-m-lb-500-m2-oleh-soni-indra-17037250,10 - 20 M,10 - 15 Juta,-6.3037209990355185,106.80444246902898,,416,0.12133980903224995,0.10961950233579465,0.06795083820688941,0.03773850573321713,0.07858420009637879,0.022159971466577666,0.061991642503008926,0.08757187169063041,0.04825047060514809,0.09909101533749975
"Dijual rumah dengan harga dibawah NJOP di area bebas banjir - Kemang, Jakarta Selatan",4,6,400,14500000000,17386091,"Kemang, Jakarta Selatan, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-dengan-harga-dibawah-njop-di-area-bebas-banjir-kemang-jakarta-selatan-oleh-chandra-sidik-18834668,10 - 20 M,15 - 25 Juta,-6.260889999999961,106.81305000000003,,417,0.06990127902564414,0.05818097232918884,0.0165123082002836,0.04618400417490243,0.04436073203186908,0.05149760438098383,0.027768174438499216,0.0361333416840246,0.0824739386696578,0.06486754727299004
Dijual rumah abdul madjid,4,5,1000,14500000000,20714286,"Abdul madjid, Bangka, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-abdul-madjid-oleh-tabah-pranatio-18308747,10 - 20 M,15 - 25 Juta,-6.263769999999965,106.81609000000007,,418,0.06974127902560756,0.058020972329152265,0.016352308200247023,0.04026400417485654,0.050280732031914965,0.051657604381020406,0.033688174438545104,0.035973341683988025,0.07655393866961191,0.07078754727303593
Kemang Dalam Area Elit Favorit Rumah Mewah & Ala Vila,4,5,450,14500000000,40277778,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-dalam-area-elit-favorit-rumah-mewah-ala-vila-oleh-nizar-luthfi-18456843,10 - 20 M,30 Juta- Max,-6.255639999999971,106.81218000000008,,419,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
Kemang,4,5,450,14500000000,40277778,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-oleh-ferdy-18609731,10 - 20 M,30 Juta- Max,-6.255639999999971,106.81218000000008,,420,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
"Rumah nyaman, di lokasi strategis di kawasan scbd (harga negotiable)",4,4,400,14500000000,51971326,"Jl. Ciawi, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-nyaman-di-lokasi-strategis-di-kawasan-scbd-harga-negotiable-oleh-rifka-junita-16118817,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,,421,0.07599127902556013,0.06427097232910484,0.024290293467081447,0.071114004174885,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637381,0.10740393866964038,0.03993754727300747
MENTENG DALAM,5,7,325,14500000000,20953757,"RASAMALA RAYA MENTENG DALAM JAKARTA SELATAN, Tebet, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-menteng-dalam-oleh-aldo-17785643,10 - 20 M,15 - 25 Juta,-6.2399096654712185,106.8405814852685,,422,0.02138945922843316,0.030843356024143453,0.03199951159692738,0.06221184407059965,0.07009596902836357,0.1000094241781948,0.0439602899198146,0.01848073601666478,0.11240237082731674,0.09239281874015592
Ampera Kenanga Rumah Mewah & Tenang Best Price,5,5,500,14500000000,21044993,"Ampera, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ampera-kenanga-rumah-mewah-tenang-best-price-oleh-nizar-luthfi-18446896,10 - 20 M,15 - 25 Juta,-6.283199999999965,106.81926000000004,,423,0.08600127902563859,0.07428097232918329,0.03261230820027805,0.017664004174887893,0.07288073203188361,0.03539760438098938,0.05628817443851375,0.05223334168401905,0.053953938669643264,0.09338754727300458
For Sale Beautiful 5BR House at Kemang,5,5,530,14500000000,21870287,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-for-sale-beautiful-5br-house-at-kemang-oleh-miranda-18347306,10 - 20 M,15 - 25 Juta,-6.255639999999971,106.81218000000008,,424,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
Dijual Rumah komplek Bank Mandiri H. Nawi Radio Dalam,5,6,650,14500000000,31868132,"Jl. H.nawi, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-komplek-bank-mandiri-h-nawi-radio-dalam-oleh-murti-17720954,10 - 20 M,30 Juta- Max,-6.264182635081481,106.78982883605974,,425,0.09641507804745597,0.08469477135100067,0.04302610722209543,0.06611253303367448,0.024432203173097022,0.0319920254567041,0.03106532889920821,0.06264714070583643,0.10240246752842985,0.04493901841421799
Cipete,5,5,450,14500000000,40055249,"Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cipete-oleh-ferdy-18737283,10 - 20 M,30 Juta- Max,-6.277569952084483,106.79880008418057,,426,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
Kemang Harga dibawah njop 2020 Jalan Lebar Bebas Banjir,6,8,500,14500000000,17791411,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-harga-dibawah-njop-2020-jalan-lebar-bebas-banjir-oleh-nizar-luthfi-18526093,10 - 20 M,15 - 25 Juta,-6.255639999999971,106.81218000000008,,427,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
Rumah Mewah HARGA DIBAWAH NJOP di Kemang Jakarta Selatan,6,8,350,14500000000,17791411,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-harga-dibawah-njop-di-kemang-jakarta-selatan-oleh-bagus-aria-dewa-danta-18566893,10 - 20 M,15 - 25 Juta,-6.255639999999971,106.81218000000008,,428,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
Dijual rumah Komplek Depdikbud Pejaten,6,5,560,14500000000,20743920,"Jalan Pejaten Raya Pasar Minggu Jakarta Selatan, Pejaten, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-komplek-depdikbud-pejaten-oleh-hany-17993313,10 - 20 M,15 - 25 Juta,-6.276948360883408,106.83669746925744,,429,0.06231217065167893,0.06399803542527582,0.04034553667375995,0.02128913264735388,0.0840665621727279,0.05908671275494903,0.06747400457935804,0.028544233310059397,0.07147965940407097,0.10457337741384887
Rumah mewah jual cepat full furnish,6,6,600,14500000000,35024155,"buncit, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-jual-cepat-full-furnish-oleh-adfan-sepri-18883047,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,,430,0.07599127902556013,0.06427097232910484,0.024290293467081447,0.071114004174885,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637381,0.10740393866964038,0.03993754727300747
Dekat Gunawarman Rumah Terawat Siap Huni Full Furnished,6,6,400,14500000000,53113553,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dekat-gunawarman-rumah-terawat-siap-huni-full-furnished-oleh-nizar-luthfi-18728866,10 - 20 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,,431,0.07599127902556013,0.06427097232910484,0.024290293467081447,0.071114004174885,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637381,0.10740393866964038,0.03993754727300747
Dijual Rumah Pribadi Mewah di Kawasan TB. Simatupang Jakarta Selatan,5,5,499,14300000000,22204969,"Tb. Simatupang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-pribadi-mewah-di-kawasan-tb-simatupang-jakarta-selatan-oleh-nurul-laela-roswati-s-psi-18925957,10 - 20 M,15 - 25 Juta,-6.290989999999965,106.78325000000008,,432,0.12980127902560046,0.11808097232914516,0.07641230820023992,0.046199975726567644,0.04466073203192167,0.011763496597879453,0.0644515298773527,0.09603334168398092,0.0821739386696052,0.06516754727304264
Gandaria Utara Jl. Syahrin Kebayoran Baru,6,6,600,14300000000,19376694,"H.Syahrin, Gandaria, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-gandaria-utara-jl-syahrin-kebayoran-baru-oleh-luzi-nadya-se-18914642,10 - 20 M,15 - 25 Juta,-6.2478099999999595,106.79001000000004,,433,0.07986127902563744,0.06814097232918215,0.0354802934670948,0.08230400417489836,0.011624149231159286,0.04818349659792798,0.014511529877389684,0.061151886756387164,0.11859393866965373,0.03392099894295164
Rumah Besar Luas Nuansa Resort Murah di Area JL. Warung Jati Barat Ragunan,4,5,420,14000000000,15642458,"Warung Jati barat, Ragunan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-besar-luas-nuansa-resort-murah-di-area-jl-warung-jati-barat-ragunan-oleh-hendry-patros-16731891,10 - 20 M,15 - 25 Juta,-6.28477356488041,106.82648061722891,,434,0.08035422667721637,0.06863391998076107,0.03795388864222815,0.008869822065575406,0.0816749141411961,0.0410446567294116,0.06508235654782624,0.04658628933559683,0.05343760337853354,0.10218172938231707
Rumah di Jati Padang Surat-surat lengkap,4,5,420,14000000000,15642458,"Dijual Rumah mewah di Jati Padang bebas banjir, Jati Padang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-di-jati-padang-surat-surat-lengkap-oleh-arsya-permata-h-17532623,10 - 20 M,15 - 25 Juta,-6.285089999999967,106.82917000000003,,435,0.07798127902565,0.0662609723291947,0.04095970653290859,0.005864004174894966,0.08468073203187654,0.04341760438097797,0.06808817443850668,0.04421334168403046,0.05581055103009991,0.1051875472729975
Rumah Dijual Murah Mewah Fasilitas Private Pool Di Kemang Jakarta Selatan,4,4,800,14000000000,34398034,"Kemang Barat, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-murah-mewah-fasilitas-private-pool-di-kemang-jakarta-selatan-oleh-fathia-thalib-s-i-kom-18831176,10 - 20 M,30 Juta- Max,-6.262028094466762,106.81840859037426,,436,0.0656807831182169,0.053960476421761605,0.012291812292856363,0.03968731933387204,0.050857416872899464,0.055718100288411065,0.0342648592795296,0.031912845776597365,0.07597725382862741,0.07136423211402043
Rumah Kawasan Pondok Indah,4,4,370,14000000000,36175711,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-kawasan-pondok-indah-oleh-agungan-alam-bastari-18923402,10 - 20 M,30 Juta- Max,-6.268569999999953,106.78056000000004,,437,0.11007127902563241,0.09835097232917711,0.05668230820027187,0.07099400417490553,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694
"4 Bedrooms Rumah Pondok Indah, Jakarta Selatan, DKI Jakarta",4,4,400,14000000000,44303797,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-4-bedrooms-rumah-pondok-indah-jakarta-selatan-dki-jakarta-oleh-arie-yudha-18920170,10 - 20 M,30 Juta- Max,-6.268569999999953,106.78056000000004,,438,0.11007127902563241,0.09835097232917711,0.05668230820027187,0.07099400417490553,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694
Rumah MEWAH + Private pool Jatipadang LT. 900m2 dalam Komplek Besar,5,5,420,14000000000,15642458,"Jatipadang, Jati Padang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-private-pool-jatipadang-lt-900m2-dalam-komplek-besar-oleh-junaedi-abdullah-17243597,10 - 20 M,15 - 25 Juta,-6.285089999999967,106.82917000000003,,439,0.07798127902565,0.0662609723291947,0.04095970653290859,0.005864004174894966,0.08468073203187654,0.04341760438097797,0.06808817443850668,0.04421334168403046,0.05581055103009991,0.1051875472729975
Jati Padang,5,5,420,14000000000,15642458,"Jati Padang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jati-padang-oleh-nelfi-tanjung-18722331,10 - 20 M,15 - 25 Juta,-6.285089999999967,106.82917000000003,,440,0.07798127902565,0.0662609723291947,0.04095970653290859,0.005864004174894966,0.08468073203187654,0.04341760438097797,0.06808817443850668,0.04421334168403046,0.05581055103009991,0.1051875472729975
Dijual rumah di lebak bulus jakarta selatan,5,5,385,14000000000,22764228,"Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-lebak-bulus-jakarta-selatan-oleh-rizal-18916866,10 - 20 M,15 - 25 Juta,-6.300079999999981,106.77930000000003,,441,0.1428412790256619,0.1311209723292066,0.08945230820030137,0.05923997572662909,0.051355850768865174,0.021442395619033938,0.07749152987741414,0.10907334168404237,0.07703393866963548,0.07030754727301236
Pejaten barat 2 jak sel,5,5,360,14000000000,23728814,"Pejaten, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pejaten-barat-2-jak-sel-oleh-shodik-18124033,10 - 20 M,15 - 25 Juta,-6.267599289576907,106.82680020717164,,442,0.06286036143097906,0.051140054734523765,0.021099203281458756,0.0257245074263448,0.0648202287804267,0.058538521975648905,0.04822767118705684,0.029092424089359525,0.07093146862477084,0.08532704402154767
Kemang,5,7,800,14000000000,34398034,"Kemang Jakarta Selatan, Bangka, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-oleh-ahmad-sofwan-18774002,10 - 20 M,30 Juta- Max,-6.260889999999961,106.81305000000003,,443,0.06990127902564414,0.05818097232918884,0.0165123082002836,0.04618400417490243,0.04436073203186908,0.05149760438098383,0.027768174438499216,0.0361333416840246,0.0824739386696578,0.06486754727299004
CIPETE RUMAH TERAWAT SIAP HUNI DESIGN KLASIK AMERIKA HARGA MENARIK,6,6,400,14000000000,35000000,"Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cipete-rumah-terawat-siap-huni-design-klasik-amerika-harga-menarik-oleh-nizar-luthfi-17867644,10 - 20 M,30 Juta- Max,-6.277569952084483,106.79880008418057,,444,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
