nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN,kecamatan_terdekat,kota,provinsi,negara
Dijual rumah mewah Pondok Indah Jakarta Selatan lokasi premium !,6,7,1050,69000000000,110400000,"Pondok indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-pondok-indah-jakarta-selatan-lokasi-premium-oleh-ahmad-sauqi-18891105,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,13,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Tua Dekat Senopati,4,4,500,68000000000,68000000,"Jl. Tirtayasa, Senopati, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-tua-dekat-senopati-oleh-winnie-18794244,20 M - Max,30 Juta- Max,-6.240906181315625,106.80631765775999,14,0.05664980258135,0.0449294958848947,0.0260764543914771,0.07290016509928066,0.03483562567544673,0.06474908082527797,0.008699946566897765,0.05174804768076946,0.10919009959403604,0.05713247538723909,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Lamandau Jakarta Selatan,6,5,1000,68000000000,144373673,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-lamandau-jakarta-selatan-oleh-winda-lubis-18920349,20 M - Max,30 Juta- Max,-6.2514699999999275,106.79754000000008,15,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Dijual di Kebayoran Baru. Rumah Baru Mewah,4,4,1200,65000000000,135416667,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-kebayoran-baru-rumah-baru-mewah-oleh-vincent-brata-16583571,20 M - Max,30 Juta- Max,-6.263859999999966,106.77519000000008,16,0.1107312790256012,0.09901097232914592,0.057342308200240666,0.08107400417484989,0.019245850768804473,0.04695349659787952,0.04538152987735344,0.07696334168398168,0.11736393866960525,0.029977547273042582,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Permata Hijau Belakang Belleza Apartemen,6,6,1200,65000000000,82174463,"Permata Mirah, Permata Hijau, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-permata-hijau-belakang-belleza-apartemen-oleh-luzi-nadya-se-18915848,20 M - Max,30 Juta- Max,-6.225502567057573,106.78320045065227,17,0.07104350621945432,0.05264308873455992,0.0645972757572455,0.11142098646504904,0.02712203282578152,0.07730047888807867,0.03746880785164741,0.09026886904653786,0.14771092095980445,0.04941888253757387,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
rumah kebayoran baru jakarta selatan dekat barito melawai wijaya,6,5,1200,65000000000,122641509,"lamandau raya, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-kebayoran-baru-jakarta-selatan-dekat-barito-melawai-wijaya-oleh-agus-faisal-18242686,20 M - Max,30 Juta- Max,-6.2424630315646885,106.79545977208932,18,0.06906453850108818,0.05734423180463288,0.035377489813087415,0.08220120052089097,0.02242088975570855,0.05233434490553979,0.008249021907489329,0.061049083102379775,0.11849113501564636,0.044717739467500905,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah Luxury House Siap Huni Best Deal,4,4,950,60000000000,40595399,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-luxury-house-siap-huni-best-deal-oleh-nizar-luthfi-18446204,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,19,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
"5 Bedrooms Rumah Pondok Indah, Jakarta Selatan, DKI Jakarta",5,5,1050,59000000000,94098884,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-5-bedrooms-rumah-pondok-indah-jakarta-selatan-dki-jakarta-oleh-sarman-17953828,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,20,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Harga Under Market Rumah Pondok Indah LT : 625 | LB : 1050 Rp 59 M Nego,5,5,1050,59000000000,94400000,"Jl. Pondok Indah Raya, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-harga-under-market-rumah-pondok-indah-lt-625-lb-1050-rp-59-m-nego-oleh-ikbal-j-rusli-18495845,20 M - Max,30 Juta- Max,-6.2546080824118855,106.75715596106069,21,0.1195134003769116,0.10779309368045632,0.06612442955155108,0.10835996070232046,0.028027972120114875,0.07423945312535007,0.05416365122866385,0.08720784328380926,0.14464989519707586,0.005731122408322521,PESANGGRAHAN,Jakarta Selatan,DKI Jakarta,Indonesia
"Pondok Indah, Rumah Baru Mewah Lokasi Prime",5,5,1000,59000000000,95161290,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-rumah-baru-mewah-lokasi-prime-oleh-vincent-brata-18491860,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,22,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah,7,8,1000,59000000000,54883721,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-oleh-rito-armand-s-18927490,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,23,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah,7,5,1050,59000000000,94400000,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-oleh-winda-lubis-18920281,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,24,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Kuningan Jakarta Selatan,3,4,500,58900000000,56309751,"Patra Kuningan, Kuningan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kuningan-jakarta-selatan-oleh-novi-jusmanto-e-18211435,20 M - Max,30 Juta- Max,-6.2352633659723455,106.83321427450386,25,0.02411037049420184,0.01882984576062885,0.0292786003311587,0.059490932804830976,0.06737505776259489,0.09728851291242613,0.04123937865404592,0.030494246280179382,0.10968145956154808,0.08967190747438725,SETIA BUDI,Jakarta Selatan,DKI Jakarta,Indonesia
Senopati,4,5,600,58000000000,81575246,"Mpu sendok, Senopati, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-senopati-oleh-zulvi-rosli-putra-18927341,20 M - Max,30 Juta- Max,-6.230869999999925,106.80836000000004,26,0.04457127902560476,0.032850972329149464,0.03407029346713132,0.08089400417493486,0.04691414923119197,0.0768276043810232,0.020778470122643,0.059741886756423675,0.11718393866969025,0.06921099894298433,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah Brand New Luxury Classic Best Price,5,5,900,57000000000,91935484,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-brand-new-luxury-classic-best-price-oleh-nizar-luthfi-18066573,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,27,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Kebayoran Baru Hang Jebat iii,5,5,432,56000000000,60409924,"Hang jebat iii, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-kebayoran-baru-hang-jebat-iii-oleh-luzi-nadya-se-18680907,20 M - Max,30 Juta- Max,-6.2390500944921525,106.79491004291685,28,0.06620133060101452,0.054481023904559216,0.03934015605808572,0.08616386676588927,0.025284097655782208,0.05519755280561345,0.012211688152487632,0.06501174934737808,0.12245380126064465,0.047580947367574566,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah di Kebayoran Baru,2,4,600,55000000000,53554041,"mertimbang, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-di-kebayoran-baru-oleh-remmi-michael-15902027,20 M - Max,30 Juta- Max,-6.232806746221947,106.79053998694616,29,0.06432803830150569,0.05260773160505039,0.04995356029898712,0.09677727100679068,0.027157389955291045,0.0626567634298203,0.022825092393389042,0.07562515358827948,0.13306720550154605,0.0494542396670834,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
ampera,4,4,500,55000000000,20000000,"ampera raya, kemang, jakarta selatan, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ampera-oleh-agus-faisal-18932682,20 M - Max,15 - 25 Juta,-6.280869999999938,106.81967000000007,30,0.08326127902557978,0.07154097232912449,0.029872308200219244,0.01958400417488537,0.07096073203188613,0.038137604381048185,0.05436817443851627,0.04949334168396025,0.05587393866964074,0.0914675472730071,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
"Kebayoran Baru, Rumah Bagus Lokasi Strategis",4,4,600,55000000000,53554041,"Kebayoran Baru, Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kebayoran-baru-rumah-bagus-lokasi-strategis-oleh-vincent-brata-16631710,20 M - Max,30 Juta- Max,-6.23908827362647,106.7833463651656,31,0.07780318748658653,0.06608288079013125,0.050865654675023464,0.09768936538282702,0.013682240770210186,0.06356885780585664,0.02373718676942537,0.07653724796431582,0.1339792998775824,0.03597909048200254,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Lama di Jl. Bangka Raya,5,6,600,55000000000,25629077,"Jl. Bangka Raya, Bangka, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-lama-di-jl-bangka-raya-oleh-sisie-17634985,20 M - Max,25 - 30 Juta,-6.255045057664423,106.81460312976981,32,0.06250320692033197,0.05078290022387666,0.009114236094971416,0.050475816740664925,0.04006891946610658,0.05889567648629601,0.023476361872736717,0.029323699322153726,0.0867657512354203,0.06057573470722755,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Kemang Rumah Super Mewah Brand New Desain Modern Klasik,6,6,1200,55000000000,36666667,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kemang-rumah-super-mewah-brand-new-desain-modern-klasik-oleh-nizar-luthfi-18463147,20 M - Max,30 Juta- Max,-6.255639999999971,106.81218000000008,33,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560368,0.03175334168398436,0.08859393866959664,0.0587475472730512,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
"Pondok Indah, 2lt, LT/LB 1235/690m2",6,10,690,55000000000,44534413,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-2lt-lt-lb-1235-690m2-oleh-nola-18926405,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,34,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Kebayoran baru,6,8,600,55000000000,53398058,"Kebayoran, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kebayoran-baru-oleh-nelfi-tanjung-18940699,20 M - Max,30 Juta- Max,-6.2514699999999275,106.79754000000008,35,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
DIJUAL RUMAH PONDOK INDAH ~ LT/LB 1. 075/1. 000 ~ MODERN TROPICAL RESORT ~ DESIGN BY ANDRA MATIN ~ DAL,7,8,1000,55000000000,51162791,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-pondok-indah-lt-lb-1-075-1-000-modern-tropical-resort-design-by-andra-matin-dal-oleh-nia-rianto-18587942,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,36,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah Luxury House Area Premium Dekat Taman Siap Huni,6,6,1400,53000000000,62352941,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-luxury-house-area-premium-dekat-taman-siap-huni-oleh-nizar-luthfi-18119689,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,37,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
"Dijual BU Rumah 2 Lantai Furnish Bagus di Permata Hijau Bagus, ada Kolam Renang",6,6,800,52000000000,55319149,"Jl. Permata Intan, Permata Hijau, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-bu-rumah-2-lantai-furnish-bagus-di-permata-hijau-bagus-ada-kolam-renang-oleh-ellen-17131964,20 M - Max,30 Juta- Max,-6.223960566997241,106.78289326453584,38,0.07289269239621632,0.051408274790658126,0.0664464619340075,0.11327017264181105,0.028356846769683305,0.07914966506484067,0.039317994028409416,0.09211805522329987,0.14956010713656642,0.05065369648147566,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah 3 Lantai di Pondok Indah,6,6,1300,52000000000,91068301,"Jakarta Selatan, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-3-lantai-di-pondok-indah-oleh-nurul-laela-roswati-s-psi-18384551,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,39,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Mega Kuningan dijual cepat harga NJOP lokasi premium.,6,6,1500,51000000000,72033898,"Mega Kuningan Barat, Mega Kuningan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-mega-kuningan-dijual-cepat-harga-njop-lokasi-premium-oleh-cecep-baskara-17823090,20 M - Max,30 Juta- Max,-6.2300820865208735,106.8248519434648,40,0.027291422081781924,0.015571115385326628,0.026097548743578614,0.0651899741892148,0.0641940061750148,0.09410746132484604,0.038058327066465836,0.0440378567707036,0.10650040797396798,0.08649085588680716,SETIA BUDI,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Tinggal di Jalan Sisingamangaraja,6,6,800,50000000000,80645161,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-tinggal-di-jalan-sisingamangaraja-oleh-akhira-wardah-dita-16495003,20 M - Max,30 Juta- Max,-6.2514699999999275,106.79754000000008,41,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Cilandak Banting Harga Rumah Margasatwa Jauh Dibawah NJOP,8,9,5000,50000000000,6996921,"Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cilandak-banting-harga-rumah-margasatwa-jauh-dibawah-njop-oleh-nizar-luthfi-17840199,20 M - Max,0 - 10 Juta,-6.290509999999927,106.79491000000007,42,0.11766127902557065,0.10594097232911537,0.06427230820021013,0.034704004174895615,0.055840732031875895,0.0037376043810573023,0.05231152987732289,0.08389334168395113,0.07099393866965098,0.07634754727299686,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Menteng jakarta pusat,6,6,1000,49500000000,116745283,"Tanjung, Menteng, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-menteng-jakarta-pusat-oleh-machrus-18944525,20 M - Max,30 Juta- Max,-6.2873011480292496,106.83774680187562,43,0.07161562517934073,0.07540015518929799,0.05174765643778212,0.011985678119692093,0.09546868193675008,0.049783258227287235,0.0788761243433802,0.03784768783772119,0.06217620487640917,0.11597549717787105,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah Rumah Mewah Gaya Eropa Best Price,5,5,1400,49000000000,54626533,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-rumah-mewah-gaya-eropa-best-price-oleh-nizar-luthfi-18121785,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,44,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Strategis & Premium Jl. Sisingamangaraja,3,4,564,48000000000,58323208,"Jl. Sisingamangaraja, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-strategis-premium-jl-sisingamangaraja-oleh-octavia-sylvie-18577495,20 M - Max,30 Juta- Max,-6.229473474951509,106.79964189624556,45,0.051892857731663966,0.04017255103520867,0.044184922270022575,0.09100863297782613,0.03959257052513277,0.069506025674964,0.01705645436442449,0.06985651555931494,0.1272985674725815,0.061889420236925126,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
kebayoran baru,3,4,564,48000000000,58323208,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kebayoran-baru-oleh-ristalina-18892302,20 M - Max,30 Juta- Max,-6.2514699999999275,106.79754000000008,46,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Lux Pondok Indah siap huni,6,6,1350,48000000000,73846154,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-lux-pondok-indah-siap-huni-oleh-fenny-d-18873240,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,47,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah lux pondok indah,7,7,1400,48000000000,82332762,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-lux-pondok-indah-oleh-fenny-d-16161975,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,48,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah di Jual di lokasi strategis di Duren Tiga,0,10,2000,48000000000,14911463,"Duren Tiga, Duren Tiga, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-di-jual-di-lokasi-strategis-di-duren-tiga-oleh-febe-manurung-18371988,20 M - Max,10 - 15 Juta,-6.254309999999975,106.83306000000003,49,0.043311279025659566,0.03772220528443082,0.01406970653291495,0.04029002427337325,0.0577907320318829,0.0780876043809684,0.041198174438513036,0.011601886756377407,0.09048055103009034,0.07829754727300386,PANCORAN,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH LUX SISINGAMANGARAJA TERMURAH,3,3,823,47000000000,83333333,"Sisingamangaraja, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-lux-sisingamangaraja-termurah-oleh-marina-evalisa-18922938,20 M - Max,30 Juta- Max,-6.229473474951509,106.79964189624556,50,0.051892857731663966,0.04017255103520867,0.044184922270022575,0.09100863297782613,0.03959257052513277,0.069506025674964,0.01705645436442449,0.06985651555931494,0.1272985674725815,0.061889420236925126,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Ruko Bekas salon Kecantikan Main road Cocok Buat usaha,4,4,690,47000000000,68017366,"jalan wijaya 1, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-ruko-bekas-salon-kecantikan-main-road-cocok-buat-usaha-oleh-dadan-18833886,20 M - Max,30 Juta- Max,-6.24518994765598,106.80793007221442,51,0.059321154467277815,0.04760084777082252,0.02018027359669361,0.06700398430449718,0.032164273789518916,0.06207772893935015,0.006948194308904476,0.04585186688598597,0.10329391879925254,0.05446112350131127,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
rumah dijual pondok indah jakarta selatan,4,4,1400,45000000000,92783505,"metro pondok indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-pondok-indah-jakarta-selatan-oleh-agus-faisal-18249940,20 M - Max,30 Juta- Max,-6.265709999999956,106.78352000000008,52,0.10425127902559073,0.09253097232913544,0.05086230820023019,0.0708940041748587,0.01965073203191281,0.03677349659788831,0.038901529877342966,0.07048334168397119,0.10718393866961408,0.04015754727303378,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Pondok Indah dekat Bukit Golf Harga Miring,5,5,800,45000000000,53317536,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-dekat-bukit-golf-harga-miring-oleh-nizar-luthfi-18080756,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,53,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Kuningan,5,5,800,45000000000,60810811,"Kuningan Raya, Kuningan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-kuningan-oleh-chris-cornelius-17728581,20 M - Max,30 Juta- Max,-6.2241299999999455,106.82650000000008,54,0.029116523929274333,0.007970972329125027,0.033697691799780216,0.06949400417486906,0.07179414923121641,0.10170760438104763,0.04565847012266744,0.048341886756357866,0.11410055103016956,0.09409099894300876,SETIA BUDI,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Cepat Rumah Mewah di Pondok Indah,5,6,900,45000000000,62849162,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-mewah-di-pondok-indah-oleh-hartono-humin-%E4%B8%81-%E9%96%8B-%E7%82%AB-18776876,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,55,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Jual Rumah Mewah Pondok Indah,5,6,1000,45000000000,62849162,"Pondok Indah Jakarta Selatan, Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jual-rumah-mewah-pondok-indah-oleh-ria-yuliantini-18706416,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,56,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
"Dijual rumah mewah di pondok indah , jakarta selatan !",5,6,900,45000000000,62849162,"Pondok indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-di-pondok-indah-jakarta-selatan-oleh-ahmad-sauqi-18890892,20 M - Max,30 Juta- Max,-6.2685699999999525,106.78056000000004,57,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah Mewah Lokasi Strategis Di Jalan Tulodong Jakarta Selatan,5,7,520,45000000000,63025210,"Senopati, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-lokasi-strategis-di-jalan-tulodong-jakarta-selatan-oleh-dasep-18875547,20 M - Max,30 Juta- Max,-6.230869999999925,106.80836000000004,58,0.04457127902560476,0.032850972329149464,0.03407029346713132,0.08089400417493486,0.04691414923119197,0.0768276043810232,0.020778470122643,0.059741886756423675,0.11718393866969025,0.06921099894298433,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
